0.00,0.14,0.00,0.00,0.00,0.00,0.45,0.83,-0.20,0.00,0.00,0.00
0.00,0.14,0.00,0.00,0.00,0.00,0.45,0.83,-0.20,0.00,0.00,0.00
0.00,0.14,0.00,0.00,0.00,0.00,0.45,0.83,-0.20,0.00,0.00,0.00
0.00,0.14,0.00,0.00,0.00,0.00,0.45,0.83,-0.20,0.00,0.00,0.00
0.00,0.14,0.00,0.00,0.00,0.00,0.45,0.83,-0.20,0.00,0.00,0.00
0.00,0.14,0.00,0.00,0.00,0.00,0.45,0.83,-0.20,0.00,0.00,0.00
0.00,0.14,0.00,0.00,0.00,0.00,0.45,0.83,-0.20,0.00,0.00,0.00
0.00,0.14,0.00,0.00,0.00,0.00,0.45,0.83,-0.20,0.00,0.00,0.00
0.00,0.14,0.26,0.00,0.00,0.00,0.45,0.83,0.06,0.00,0.00,0.00
0.00,0.14,0.26,0.00,0.00,0.00,0.45,0.83,0.06,0.00,0.00,0.00
0.00,0.14,0.26,0.00,0.00,0.00,0.45,0.83,0.06,0.00,0.00,0.00
0.00,0.14,0.26,0.00,0.00,0.00,0.45,0.83,0.06,0.00,0.00,0.00
0.00,0.14,0.26,0.00,0.00,0.00,0.45,0.83,0.06,0.00,0.00,0.00
0.00,0.14,0.26,0.00,0.00,0.00,0.45,0.83,0.06,0.00,0.00,0.00
0.00,0.14,1.26,0.00,0.00,0.00,0.45,0.83,1.06,0.00,0.00,0.00
0.00,0.14,1.26,0.00,0.00,0.00,0.45,0.83,1.06,0.00,0.00,0.00
0.00,0.14,1.26,0.00,0.00,0.00,0.45,0.83,1.06,0.00,0.00,0.00
0.00,0.14,1.26,0.00,0.00,0.00,0.45,0.83,1.06,0.00,0.00,0.00
0.00,0.14,1.26,0.00,0.00,0.00,0.45,0.83,1.06,0.00,0.00,0.00
0.00,0.14,1.26,0.00,0.00,0.00,0.45,0.83,1.06,0.00,0.00,0.00
0.00,0.14,2.26,0.00,0.00,0.00,0.45,0.83,2.06,0.00,0.00,0.00
0.00,0.14,2.26,0.00,0.00,0.00,0.45,0.83,2.06,0.00,0.00,0.00
0.00,0.14,2.26,0.00,0.00,0.00,0.45,0.83,2.06,0.00,0.00,0.00
0.00,0.14,2.26,0.00,0.00,0.00,0.45,0.83,2.06,0.00,0.00,0.00
0.00,0.14,2.26,0.00,0.00,0.00,0.45,0.83,2.06,0.00,0.00,0.00
0.00,0.14,2.26,0.00,0.00,0.00,0.45,0.83,2.06,0.00,0.00,0.00
0.00,0.14,2.30,0.00,0.00,0.00,0.45,0.83,2.10,0.00,0.00,0.00
0.00,0.14,2.30,0.00,0.00,0.00,0.45,0.83,2.10,0.00,0.00,0.00
0.00,0.14,2.30,0.00,0.00,0.00,0.45,0.83,2.10,0.00,0.00,0.00
0.00,0.14,2.30,0.00,0.00,0.00,0.45,0.83,2.10,0.00,0.00,0.00
0.00,0.14,2.30,0.00,0.00,0.00,0.45,0.83,2.10,0.00,0.00,0.00
0.00,0.14,2.30,0.00,0.00,0.00,0.45,0.83,2.10,0.00,0.00,0.00
0.00,0.14,2.30,0.00,0.00,0.00,0.45,0.83,2.10,0.00,0.00,0.00
0.00,0.14,2.30,0.00,0.00,0.00,0.45,0.83,2.10,0.00,0.00,0.00
0.00,0.14,2.30,0.00,0.00,0.00,0.45,0.83,2.10,0.00,0.00,0.00
0.00,0.14,2.30,0.00,0.00,0.00,0.45,0.83,2.10,0.00,0.00,0.00
0.00,0.14,2.30,0.00,0.00,0.00,0.45,0.83,2.10,0.00,0.00,0.00
0.00,0.14,3.30,0.00,0.00,0.00,0.45,0.83,3.10,0.00,0.00,0.00
0.00,0.14,3.30,0.00,0.00,0.00,0.45,0.83,3.10,0.00,0.00,0.00
0.00,0.14,3.30,0.00,0.00,0.00,0.45,0.83,3.10,0.00,0.00,0.00
0.00,0.14,3.30,0.00,0.00,0.00,0.45,0.83,3.10,0.00,0.00,0.00
0.00,0.14,3.30,0.00,0.00,0.00,0.45,0.83,3.10,0.00,0.00,0.00
0.00,0.14,3.30,0.00,0.00,0.00,0.45,0.83,3.10,0.00,0.00,0.00
0.00,0.14,4.30,0.00,0.00,0.00,0.45,0.83,4.10,0.00,0.00,0.00
0.00,0.14,4.30,0.00,0.00,0.00,0.45,0.83,4.10,0.00,0.00,0.00
0.00,0.14,4.30,0.00,0.00,0.00,0.45,0.83,4.10,0.00,0.00,0.00
0.00,0.14,4.30,0.00,0.00,0.00,0.45,0.83,4.10,0.00,0.00,0.00
0.00,0.14,4.30,0.00,0.00,0.00,0.45,0.83,4.10,0.00,0.00,0.00
0.00,0.14,4.30,0.00,0.00,0.00,0.45,0.83,4.10,0.00,0.00,0.00
0.00,0.14,5.28,0.00,0.00,0.00,0.45,0.83,5.08,0.00,0.00,0.00
0.00,0.14,5.28,0.00,0.00,0.00,0.45,0.83,5.08,0.00,0.00,0.00
0.00,0.14,5.28,0.00,0.00,0.00,0.45,0.83,5.08,0.00,0.00,0.00
0.00,0.14,5.28,0.00,0.00,0.00,0.45,0.83,5.08,0.00,0.00,0.00
0.00,0.14,5.28,0.00,0.00,0.00,0.45,0.83,5.08,0.00,0.00,0.00
0.00,0.14,6.28,0.00,0.00,0.00,0.45,0.83,6.08,0.00,0.00,0.00
0.00,0.14,6.28,0.00,0.00,0.00,0.45,0.83,6.08,0.00,0.00,0.00
0.00,0.14,6.28,0.00,0.00,0.00,0.45,0.83,6.08,0.00,0.00,0.00
0.00,0.14,6.28,0.00,0.00,0.00,0.45,0.83,6.08,0.00,0.00,0.00
0.00,0.14,6.28,0.00,0.00,0.00,0.45,0.83,6.08,0.00,0.00,0.00
0.00,0.14,6.28,0.00,0.00,0.00,0.45,0.83,6.08,0.00,0.00,0.00
0.00,0.14,7.25,0.00,0.00,0.00,0.45,0.83,7.05,0.00,0.00,0.00
0.00,0.14,7.25,0.00,0.00,0.00,0.45,0.83,7.05,0.00,0.00,0.00
0.00,0.14,7.25,0.00,0.00,0.00,0.45,0.83,7.05,0.00,0.00,0.00
0.00,0.14,7.25,0.00,0.00,0.00,0.45,0.83,7.05,0.00,0.00,0.00
0.00,0.14,7.25,0.00,0.00,0.00,0.45,0.83,7.05,0.00,0.00,0.00
0.00,0.14,7.25,0.00,0.00,0.00,0.45,0.83,7.05,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.27,0.00,0.00,0.00,0.45,0.83,7.07,0.00,0.00,0.00
0.00,0.14,7.53,0.00,0.00,0.00,0.45,0.83,7.33,0.00,0.00,0.00
0.00,0.14,7.53,0.00,0.00,0.00,0.45,0.83,7.33,0.00,0.00,0.00
0.00,0.14,7.53,0.00,0.00,0.00,0.45,0.83,7.33,0.00,0.00,0.00
0.00,0.14,7.53,0.00,0.00,0.00,0.45,0.83,7.33,0.00,0.00,0.00
0.00,0.14,7.53,0.00,0.00,0.00,0.45,0.83,7.33,0.00,0.00,0.00
0.00,0.14,7.53,0.00,0.00,0.00,0.45,0.83,7.33,0.00,0.00,0.00
0.00,0.14,8.43,0.00,0.00,0.00,0.45,0.83,8.23,0.00,0.00,0.00
0.00,0.14,8.43,0.00,0.00,0.00,0.45,0.83,8.23,0.00,0.00,0.00
0.00,0.14,8.43,0.00,0.00,0.00,0.45,0.83,8.23,0.00,0.00,0.00
0.00,0.14,8.43,0.00,0.00,0.00,0.45,0.83,8.23,0.00,0.00,0.00
0.00,0.14,8.43,0.00,0.00,0.00,0.45,0.83,8.23,0.00,0.00,0.00
0.00,0.14,9.43,0.00,0.00,0.00,0.45,0.83,9.23,0.00,0.00,0.00
0.00,0.14,9.43,0.00,0.00,0.00,0.45,0.83,9.23,0.00,0.00,0.00
0.00,0.14,9.43,0.00,0.00,0.00,0.45,0.83,9.23,0.00,0.00,0.00
0.00,0.14,9.43,0.00,0.00,0.00,0.45,0.83,9.23,0.00,0.00,0.00
0.00,0.14,9.43,0.00,0.00,0.00,0.45,0.83,9.23,0.00,0.00,0.00
0.00,0.14,9.43,0.00,0.00,0.00,0.45,0.83,9.23,0.00,0.00,0.00
0.00,0.14,10.43,0.00,0.00,0.00,0.45,0.83,10.23,0.00,0.00,0.00
0.00,0.14,10.43,0.00,0.00,0.00,0.45,0.83,10.23,0.00,0.00,0.00
0.00,0.14,10.43,0.00,0.00,0.00,0.45,0.83,10.23,0.00,0.00,0.00
0.00,0.14,10.43,0.00,0.00,0.00,0.45,0.83,10.23,0.00,0.00,0.00
0.00,0.14,10.43,0.00,0.00,0.00,0.45,0.83,10.23,0.00,0.00,0.00
0.00,0.14,10.43,0.00,0.00,0.00,0.45,0.83,10.23,0.00,0.00,0.00
0.00,0.14,11.43,0.00,0.00,0.00,0.45,0.83,11.22,0.00,0.00,0.00
0.00,0.14,11.43,0.00,0.00,0.00,0.45,0.83,11.22,0.00,0.00,0.00
0.00,0.14,11.43,0.00,0.00,0.00,0.45,0.83,11.22,0.00,0.00,0.00
